variant,train_oof_mae,final_train_oof_mae,heldout_mae,final_heldout_mae,heldout_gain_vs_final,improved_rate_vs_final,mean_prediction_shift_vs_final,meta_json
refine_pair__pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00__signed_resid_hgb8_x_family_cap_gamma__delta_hgb4_proc3_m0.00,32.73258572793526,32.796417788517424,31.56984736692133,31.77026365632957,0.20041628940823702,0.5199013737231419,-0.7203308093147407,"{""category"": ""delta_hgb4_proc3"", ""edges"": [-16.74457655240093, -0.3816439051781799, 0.07514041315162956, 16.215586197019462], ""first"": ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""global_weight_on_second"": 0.35000000000000003, ""margin"": 0.0, ""min_n"": 80, ""n_weights"": 4, ""second"": ""signed_resid_hgb8_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.35000000000000003, ""delta_hgb4_proc3_0"": 0.8500000000000001, ""delta_hgb4_proc3_1"": 0.65, ""delta_hgb4_proc3_2"": 0.0}}"
refine_pair__pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00__signed_resid_hgb8_x_family_cap_gamma__delta_hgb4_proc5_m0.00,32.73516535538377,32.796417788517424,31.56222706837437,31.77026365632957,0.2080365879552031,0.4857344135258894,-0.7214587206461243,"{""category"": ""delta_hgb4_proc5"", ""edges"": [-16.74457655240093, -1.015654798413834, -0.2001472152542504, 0.0, 0.4746333235105629, 16.215586197019462], ""first"": ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""global_weight_on_second"": 0.35000000000000003, ""margin"": 0.0, ""min_n"": 80, ""n_weights"": 6, ""second"": ""signed_resid_hgb8_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.35000000000000003, ""delta_hgb4_proc5_0"": 1.0, ""delta_hgb4_proc5_1"": 0.1, ""delta_hgb4_proc5_2"": 0.7000000000000001, ""delta_hgb4_proc5_3"": 0.25, ""delta_hgb4_proc5_4"": 0.0}}"
refine_pair__pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00__risk_abs_hgb4_x_family_cap_gamma__delta_signedraw_proc3_x_family_m0.00,32.7356609391769,32.796417788517424,31.61115843894171,31.77026365632957,0.15910521738785427,0.49700598802395207,-0.7256214362885428,"{""category"": ""delta_signedraw_proc3_x_family"", ""edges"": [-26.74457655240093, -0.5806253660610992, 0.3258075296143659, 22.976062404358657], ""first"": ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""global_weight_on_second"": 0.0, ""margin"": 0.0, ""min_n"": 100, ""n_weights"": 10, ""second"": ""risk_abs_hgb4_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.0, ""delta_signedraw_proc3_0|Device revision-generator-upgrade"": 1.0, ""delta_signedraw_proc3_0|Diagnostic/testing"": 1.0, ""delta_signedraw_proc3_0|Other"": 1.0, ""delta_signedraw_proc3_0|Other ablation"": 1.0, ""delta_signedraw_proc3_1|Device implant"": 1.0, ""delta_signedraw_proc3_1|LAA closure"": 1.0, ""delta_signedraw_proc3_1|Other ablation"": 1.0, ""delta_signedraw_proc3_1|VT/PVC ablation"": 0.05, ""delta_signedraw_proc3_2|VT/PVC ablation"": 0.7000000000000001}}"
refine_pair__procedure_family_gamma_positive__signed_resid_hgb8_x_family_cap_gamma__delta_hgb4_proc6_m0.00,32.736048803828794,32.796417788517424,31.54670638315558,31.77026365632957,0.22355727317398957,0.49559704121169423,-0.7669909312042934,"{""category"": ""delta_hgb4_proc6"", ""edges"": [-16.74457655240093, -1.2491905736738644, -0.3816439051781799, -0.030455343247066224, 0.07514041315162956, 0.6576437134440525, 16.215586197019462], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.5, ""margin"": 0.0, ""min_n"": 80, ""n_weights"": 7, ""second"": ""signed_resid_hgb8_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.5, ""delta_hgb4_proc6_0"": 1.0, ""delta_hgb4_proc6_1"": 0.0, ""delta_hgb4_proc6_2"": 0.75, ""delta_hgb4_proc6_3"": 0.75, ""delta_hgb4_proc6_4"": 0.0, ""delta_hgb4_proc6_5"": 0.0}}"
refine_pair__pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00__risk_abs_hgb4_x_family_cap_gamma__delta_signedraw_proc3_x_family_m0.02,32.736747370142766,32.796417788517424,31.622177541084312,31.77026365632957,0.14808611524525997,0.49700598802395207,-0.7799930635846455,"{""category"": ""delta_signedraw_proc3_x_family"", ""edges"": [-26.74457655240093, -0.5806253660610992, 0.3258075296143659, 22.976062404358657], ""first"": ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""global_weight_on_second"": 0.0, ""margin"": 0.02, ""min_n"": 100, ""n_weights"": 8, ""second"": ""risk_abs_hgb4_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.0, ""delta_signedraw_proc3_0|Device revision-generator-upgrade"": 1.0, ""delta_signedraw_proc3_0|Diagnostic/testing"": 1.0, ""delta_signedraw_proc3_0|Other"": 1.0, ""delta_signedraw_proc3_0|Other ablation"": 1.0, ""delta_signedraw_proc3_1|Device implant"": 1.0, ""delta_signedraw_proc3_1|LAA closure"": 1.0, ""delta_signedraw_proc3_1|Other ablation"": 1.0}}"
refine_pair__procedure_family_gamma_positive__signed_resid_hgb8_x_family_cap_gamma__delta_hgb4_proc6_m0.02,32.73715256785201,32.796417788517424,31.539565422277207,31.77026365632957,0.23069823405236167,0.4966537513208876,-0.849715081733145,"{""category"": ""delta_hgb4_proc6"", ""edges"": [-16.74457655240093, -1.2491905736738644, -0.3816439051781799, -0.030455343247066224, 0.07514041315162956, 0.6576437134440525, 16.215586197019462], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.5, ""margin"": 0.02, ""min_n"": 80, ""n_weights"": 4, ""second"": ""signed_resid_hgb8_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.5, ""delta_hgb4_proc6_0"": 1.0, ""delta_hgb4_proc6_1"": 0.0, ""delta_hgb4_proc6_5"": 0.0}}"
refine_selector__delta_hgb4_proc5_m0.05,32.73768171473668,32.796417788517424,31.55918289467546,31.77026365632957,0.2110807616541109,0.47587178584008455,-0.8134171148147198,"{""candidates"": [""procedure_family_gamma_positive"", ""family_cap_gamma"", ""risk_abs_hgb4_x_family_cap_gamma"", ""risk_abs_et3_x_family_cap_gamma"", ""signed_resid_hgb8_x_family_cap_gamma"", ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""pairblend_proc__signed_resid_hgb8_x_family_cap_gamma__disagree_hgb4_x_family_m0.05""], ""category"": ""delta_hgb4_proc5"", ""choices"": {""__GLOBAL__"": ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""delta_hgb4_proc5_0"": ""signed_resid_hgb8_x_family_cap_gamma""}, ""edges"": [-16.74457655240093, -1.015654798413834, -0.2001472152542504, 0.0, 0.4746333235105629, 16.215586197019462], ""global_best"": ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""global_scores"": {""family_cap_gamma"": 32.75711007822889, ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"": 32.75183162527293, ""pairblend_proc__signed_resid_hgb8_x_family_cap_gamma__disagree_hgb4_x_family_m0.05"": 32.76456417150681, ""procedure_family_gamma_positive"": 32.76927961993881, ""risk_abs_et3_x_family_cap_gamma"": 32.762548179770626, ""risk_abs_hgb4_x_family_cap_gamma"": 32.80034430755156, ""signed_resid_hgb8_x_family_cap_gamma"": 32.77527582224163}, ""margin"": 0.05, ""min_n"": 100, ""n_choices"": 2, ""selection"": ""strict second-level GroupKFold candidate selector""}"
refine_pair__pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00__pairblend_proc__signed_resid_hgb8_x_family_cap_gamma__disagree_hgb4_x_family_m0.05__delta_hgb4_proc6_m0.02,32.73847083490558,32.796417788517424,31.56709006027677,31.77026365632957,0.2031735960528,0.515322296583304,-0.7335335192116479,"{""category"": ""delta_hgb4_proc6"", ""edges"": [-16.74457655240093, -1.2491905736738644, -0.3816439051781799, -0.030455343247066224, 0.07514041315162956, 0.6576437134440525, 16.215586197019462], ""first"": ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""global_weight_on_second"": 0.25, ""margin"": 0.02, ""min_n"": 80, ""n_weights"": 3, ""second"": ""pairblend_proc__signed_resid_hgb8_x_family_cap_gamma__disagree_hgb4_x_family_m0.05"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.25, ""delta_hgb4_proc6_0"": 1.0, ""delta_hgb4_proc6_5"": 0.0}}"
refine_selector__delta_hgb4_proc5_m0.02,32.738612298805954,32.796417788517424,31.566009214908558,31.77026365632957,0.2042544414210113,0.4476928495949278,-0.6550403521450066,"{""candidates"": [""procedure_family_gamma_positive"", ""family_cap_gamma"", ""risk_abs_hgb4_x_family_cap_gamma"", ""risk_abs_et3_x_family_cap_gamma"", ""signed_resid_hgb8_x_family_cap_gamma"", ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""pairblend_proc__signed_resid_hgb8_x_family_cap_gamma__disagree_hgb4_x_family_m0.05""], ""category"": ""delta_hgb4_proc5"", ""choices"": {""__GLOBAL__"": ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""delta_hgb4_proc5_0"": ""signed_resid_hgb8_x_family_cap_gamma"", ""delta_hgb4_proc5_2"": ""signed_resid_hgb8_x_family_cap_gamma""}, ""edges"": [-16.74457655240093, -1.015654798413834, -0.2001472152542504, 0.0, 0.4746333235105629, 16.215586197019462], ""global_best"": ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""global_scores"": {""family_cap_gamma"": 32.75711007822889, ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"": 32.75183162527293, ""pairblend_proc__signed_resid_hgb8_x_family_cap_gamma__disagree_hgb4_x_family_m0.05"": 32.76456417150681, ""procedure_family_gamma_positive"": 32.76927961993881, ""risk_abs_et3_x_family_cap_gamma"": 32.762548179770626, ""risk_abs_hgb4_x_family_cap_gamma"": 32.80034430755156, ""signed_resid_hgb8_x_family_cap_gamma"": 32.77527582224163}, ""margin"": 0.02, ""min_n"": 100, ""n_choices"": 3, ""selection"": ""strict second-level GroupKFold candidate selector""}"
refine_pair__pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00__risk_abs_hgb4_x_family_cap_gamma__delta_signedraw_proc5_x_family_m0.10,32.73921827462531,32.796417788517424,31.620749586737123,31.77026365632957,0.14951406959244373,0.5001761183515322,-0.738957037522684,"{""category"": ""delta_signedraw_proc5_x_family"", ""edges"": [-26.74457655240093, -1.5562117323791766, -0.29643349194279256, 0.10533243981902857, 1.1584939225377415, 22.976062404358657], ""first"": ""pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.00"", ""global_weight_on_second"": 0.0, ""margin"": 0.1, ""min_n"": 100, ""n_weights"": 4, ""second"": ""risk_abs_hgb4_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.0, ""delta_signedraw_proc5_0|Device revision-generator-upgrade"": 1.0, ""delta_signedraw_proc5_0|Diagnostic/testing"": 1.0, ""delta_signedraw_proc5_2|Other ablation"": 1.0}}"
