variant,train_oof_mae,final_train_oof_mae,heldout_mae,final_heldout_mae,heldout_gain_vs_final,improved_rate_vs_final,mean_prediction_shift_vs_final,meta_json
pls_gap_bin_gamma_signed,32.78110207183597,32.796417788517424,31.756880222795942,31.77026365632957,0.013383433533627306,0.5086297992250792,-0.3520760681360043,"{""gammas"": {""__GLOBAL__"": 1.0000000000000018, ""pls_higher"": 1.1250000000000018, ""pls_lower"": 0.42500000000000127, ""pls_much_higher"": 1.250000000000002, ""pls_much_lower"": -0.14999999999999925, ""pls_near"": 1.0500000000000018}, ""n_gammas"": 6}"
family_x_sched_gamma_positive,32.781350983544044,32.796417788517424,31.637668951653815,31.77026365632957,0.13259470467575205,0.46671363156040857,-0.41891238075133086,"{""gammas"": {""AF/PVI ablation|150-209"": 1.5750000000000002, ""AF/PVI ablation|210-299"": 1.7000000000000002, ""AF/PVI ablation|300-419"": 2.5, ""Device implant|150-209"": 0.05, ""Device implant|210-299"": 0.0, ""Device implant|90-149"": 0.775, ""Device implant|<90"": 1.5, ""Device revision-generator-upgrade|150-209"": 1.25, ""Device revision-generator-upgrade|90-149"": 0.225, ""Device revision-generator-upgrade|<90"": 0.9750000000000001, ""Diagnostic/testing|210-299"": 2.5, ""Diagnostic/testing|300-419"": 2.45, ""Diagnostic/testing|90-149"": 0.025, ""LAA closure|150-209"": 1.0, ""Other ablation|150-209"": 0.47500000000000003, ""Other ablation|210-299"": 0.42500000000000004, ""Other ablation|300-419"": 2.3000000000000003, ""Other ablation|90-149"": 1.8250000000000002, ""Other ablation|<90"": 0.925, ""Other|<90"": 0.325, ""VT/PVC ablation|210-299"": 1.8250000000000002, ""VT/PVC ablation|300-419"": 2.5, ""__GLOBAL__"": 1.0}, ""n_gammas"": 23}"
risk4_x_pls_gap_gamma_positive,32.783236757144245,32.796417788517424,31.688335297566756,31.77026365632957,0.08192835876281308,0.49313138429024306,-0.8825760283274928,"{""gammas"": {""__GLOBAL__"": 1.0, ""risk_0|pls_higher"": 0.625, ""risk_0|pls_lower"": 0.0, ""risk_0|pls_near"": 0.875, ""risk_1|pls_higher"": 0.875, ""risk_1|pls_lower"": 0.15000000000000002, ""risk_1|pls_near"": 1.375, ""risk_2|pls_higher"": 1.9000000000000001, ""risk_2|pls_lower"": 1.3250000000000002, ""risk_2|pls_much_higher"": 2.5, ""risk_2|pls_near"": 0.9500000000000001, ""risk_3|pls_higher"": 2.5, ""risk_3|pls_lower"": 0.7250000000000001, ""risk_3|pls_much_higher"": 1.375, ""risk_3|pls_near"": 1.5}, ""min_n"": 100, ""n_gammas"": 15, ""risk_oof_corr_abs_error"": 0.45410026338260967}"
risk4_gamma_positive,32.783343901988225,32.796417788517424,31.68159750424802,31.77026365632957,0.08866615208154477,0.5072208524128214,-0.26144086809332173,"{""gammas"": {""__GLOBAL__"": 1.0, ""risk_0"": 0.525, ""risk_1"": 0.9, ""risk_2"": 1.5, ""risk_3"": 1.5750000000000002}, ""min_n"": 80, ""n_gammas"": 5, ""risk_oof_corr_abs_error"": 0.45410026338260967}"
risk4_gamma_signed,32.783343901988225,32.796417788517424,31.68159750424802,31.77026365632957,0.08866615208154535,0.5072208524128214,-0.26144086809332584,"{""gammas"": {""__GLOBAL__"": 1.0000000000000018, ""risk_0"": 0.5250000000000014, ""risk_1"": 0.9000000000000017, ""risk_2"": 1.5000000000000022, ""risk_3"": 1.5750000000000024}, ""min_n"": 80, ""n_gammas"": 5, ""risk_oof_corr_abs_error"": 0.45410026338260967}"
risk3_x_family_gamma_positive,32.78422879657953,32.796417788517424,31.62531966290533,31.77026365632957,0.1449439934242426,0.49101796407185627,-0.613955714077568,"{""gammas"": {""__GLOBAL__"": 1.0, ""risk_0|AF/PVI ablation"": 0.375, ""risk_0|Device implant"": 0.525, ""risk_0|Device revision-generator-upgrade"": 0.7250000000000001, ""risk_0|Diagnostic/testing"": 0.125, ""risk_0|LAA closure"": 1.0, ""risk_0|Other"": 0.325, ""risk_0|Other ablation"": 1.0250000000000001, ""risk_1|AF/PVI ablation"": 1.75, ""risk_1|Device implant"": 1.05, ""risk_1|Device revision-generator-upgrade"": 1.4500000000000002, ""risk_1|Diagnostic/testing"": 0.07500000000000001, ""risk_1|Other ablation"": 0.6000000000000001, ""risk_1|VT/PVC ablation"": 1.8, ""risk_2|AF/PVI ablation"": 2.4250000000000003, ""risk_2|Device implant"": 0.25, ""risk_2|Device revision-generator-upgrade"": 0.025, ""risk_2|Diagnostic/testing"": 2.45, ""risk_2|Lead/device extraction-removal"": 2.5, ""risk_2|Other ablation"": 1.35, ""risk_2|VT/PVC ablation"": 2.5}, ""min_n"": 120, ""n_gammas"": 21, ""risk_oof_corr_abs_error"": 0.4545378570140534}"
risk3_x_sched_gamma_signed,32.784594511771196,32.796417788517424,31.703414583581228,31.77026365632957,0.06684907274834292,0.5128566396618528,-0.4656076181001827,"{""gammas"": {""__GLOBAL__"": 1.0000000000000018, ""risk_0|150-209"": 0.5500000000000014, ""risk_0|210-299"": 1.1250000000000018, ""risk_0|90-149"": 0.42500000000000127, ""risk_0|<90"": 0.6750000000000015, ""risk_1|150-209"": 1.5250000000000021, ""risk_1|210-299"": 1.4500000000000022, ""risk_1|300-419"": 1.075000000000002, ""risk_1|90-149"": 0.8250000000000016, ""risk_1|<90"": 1.7500000000000024, ""risk_2|150-209"": 0.42500000000000127, ""risk_2|210-299"": 1.8000000000000025, ""risk_2|300-419"": 2.500000000000003, ""risk_2|420+"": 2.500000000000003, ""risk_2|90-149"": 0.9000000000000017}, ""min_n"": 120, ""n_gammas"": 15, ""risk_oof_corr_abs_error"": 0.4545378570140534}"
risk3_x_sched_gamma_positive,32.784594511771196,32.796417788517424,31.703414583581228,31.77026365632957,0.06684907274834297,0.5128566396618528,-0.4656076181001787,"{""gammas"": {""__GLOBAL__"": 1.0, ""risk_0|150-209"": 0.55, ""risk_0|210-299"": 1.125, ""risk_0|90-149"": 0.42500000000000004, ""risk_0|<90"": 0.675, ""risk_1|150-209"": 1.5250000000000001, ""risk_1|210-299"": 1.4500000000000002, ""risk_1|300-419"": 1.075, ""risk_1|90-149"": 0.8250000000000001, ""risk_1|<90"": 1.75, ""risk_2|150-209"": 0.42500000000000004, ""risk_2|210-299"": 1.8, ""risk_2|300-419"": 2.5, ""risk_2|420+"": 2.5, ""risk_2|90-149"": 0.9}, ""min_n"": 120, ""n_gammas"": 15, ""risk_oof_corr_abs_error"": 0.4545378570140534}"
risk4_x_sched_gamma_signed,32.78618948824388,32.796417788517424,31.772076056366032,31.77026365632957,-0.0018124000364686428,0.49559704121169423,-0.5025648086517834,"{""gammas"": {""__GLOBAL__"": 1.0000000000000018, ""risk_0|150-209"": 0.27500000000000113, ""risk_0|90-149"": 0.3250000000000012, ""risk_0|<90"": 0.6500000000000015, ""risk_1|150-209"": 1.7500000000000024, ""risk_1|210-299"": 1.5000000000000022, ""risk_1|90-149"": 0.3750000000000012, ""risk_1|<90"": 1.5250000000000021, ""risk_2|150-209"": 1.0250000000000017, ""risk_2|210-299"": 1.4000000000000021, ""risk_2|300-419"": 1.9000000000000026, ""risk_2|90-149"": 1.8500000000000025, ""risk_2|<90"": 1.6750000000000025, ""risk_3|150-209"": -0.24999999999999933, ""risk_3|210-299"": 2.2250000000000028, ""risk_3|300-419"": 2.500000000000003, ""risk_3|420+"": 2.500000000000003, ""risk_3|90-149"": -0.6249999999999997}, ""min_n"": 120, ""n_gammas"": 18, ""risk_oof_corr_abs_error"": 0.45410026338260967}"
risk4_x_pls_gap_gamma_signed,32.786554639810056,32.796417788517424,31.68852718794803,31.77026365632957,0.08173646838154384,0.497710461430081,-0.8831348592112139,"{""gammas"": {""__GLOBAL__"": 1.0000000000000018, ""risk_0|pls_higher"": 0.6250000000000014, ""risk_0|pls_lower"": -0.024999999999999134, ""risk_0|pls_near"": 0.8750000000000017, ""risk_1|pls_higher"": 0.8750000000000017, ""risk_1|pls_lower"": 0.15000000000000102, ""risk_1|pls_near"": 1.3750000000000022, ""risk_2|pls_higher"": 1.9000000000000026, ""risk_2|pls_lower"": 1.325000000000002, ""risk_2|pls_much_higher"": 2.500000000000003, ""risk_2|pls_near"": 0.9500000000000017, ""risk_3|pls_higher"": 2.500000000000003, ""risk_3|pls_lower"": 0.7250000000000015, ""risk_3|pls_much_higher"": 1.3750000000000022, ""risk_3|pls_near"": 1.5000000000000022}, ""min_n"": 100, ""n_gammas"": 15, ""risk_oof_corr_abs_error"": 0.45410026338260967}"
