variant,train_oof_mae,final_train_oof_mae,heldout_mae,final_heldout_mae,heldout_gain_vs_final,improved_rate_vs_final,mean_prediction_shift_vs_final,meta_json
pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_et3_x_family_m0.00,32.75979739782225,32.796417788517424,31.639083057765067,31.77026365632957,0.13118059856450237,0.5026417752729835,-0.5695966192675447,"{""category"": ""risk_et3_x_family"", ""edges"": [5.855353528307698, 22.857945788133193, 37.17424842738864, 111.27728156472821], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.6000000000000001, ""margin"": 0.0, ""min_n"": 120, ""n_weights"": 20, ""second"": ""risk_abs_et3_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.6000000000000001, ""risk_et3_0|AF/PVI ablation"": 0.9500000000000001, ""risk_et3_0|Device implant"": 1.0, ""risk_et3_0|Device revision-generator-upgrade"": 0.0, ""risk_et3_0|Diagnostic/testing"": 0.75, ""risk_et3_0|LAA closure"": 0.0, ""risk_et3_0|Other"": 0.0, ""risk_et3_0|Other ablation"": 1.0, ""risk_et3_1|AF/PVI ablation"": 0.0, ""risk_et3_1|Device implant"": 0.8, ""risk_et3_1|Device revision-generator-upgrade"": 0.0, ""risk_et3_1|Diagnostic/testing"": 0.0, ""risk_et3_1|Other ablation"": 0.0, ""risk_et3_2|AF/PVI ablation"": 0.0, ""risk_et3_2|Device implant"": 1.0, ""risk_et3_2|Device revision-generator-upgrade"": 0.1, ""risk_et3_2|Diagnostic/testing"": 1.0, ""risk_et3_2|Lead/device extraction-removal"": 1.0, ""risk_et3_2|Other ablation"": 1.0, ""risk_et3_2|VT/PVC ablation"": 1.0}}"
pairblend_proc__signed_resid_hgb8_x_family_cap_gamma__risk_hgb4_x_family_m0.05,32.761626126513114,32.796417788517424,31.548862202873032,31.77026365632957,0.22140145345653175,0.5209580838323353,-0.5750225320689644,"{""category"": ""risk_hgb4_x_family"", ""edges"": [3.1306546896811818, 16.015596179846813, 22.34145381276113, 33.03883179938389, 94.51128562149312], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.5, ""margin"": 0.05, ""min_n"": 120, ""n_weights"": 9, ""second"": ""signed_resid_hgb8_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.5, ""risk_hgb4_0|Diagnostic/testing"": 0.0, ""risk_hgb4_1|Device revision-generator-upgrade"": 0.0, ""risk_hgb4_1|Diagnostic/testing"": 0.0, ""risk_hgb4_2|Device implant"": 0.0, ""risk_hgb4_2|Other ablation"": 1.0, ""risk_hgb4_2|VT/PVC ablation"": 0.0, ""risk_hgb4_3|Device implant"": 0.0, ""risk_hgb4_3|Other ablation"": 1.0}}"
pairblend_proc__signed_resid_hgb8_x_family_cap_gamma__family_m0.05,32.761638962479275,32.796417788517424,31.55272361004426,31.77026365632957,0.2175400462853083,0.5121521662557238,-0.5582571104016073,"{""category"": ""family"", ""edges"": [], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.5, ""margin"": 0.05, ""min_n"": 120, ""n_weights"": 3, ""second"": ""signed_resid_hgb8_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""Lead/device extraction-removal"": 1.0, ""Other ablation"": 1.0, ""__GLOBAL__"": 0.5}}"
pairblend_proc__signed_resid_hgb8_x_family_cap_gamma__risk_et3_x_family_m0.05,32.76200122266954,32.796417788517424,31.53906172884995,31.77026365632957,0.2312019274796137,0.5177879535047551,-0.5304383598939557,"{""category"": ""risk_et3_x_family"", ""edges"": [5.855353528307698, 22.857945788133193, 37.17424842738864, 111.27728156472821], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.5, ""margin"": 0.05, ""min_n"": 120, ""n_weights"": 7, ""second"": ""signed_resid_hgb8_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.5, ""risk_et3_0|Diagnostic/testing"": 0.0, ""risk_et3_1|Device revision-generator-upgrade"": 0.0, ""risk_et3_1|Other ablation"": 1.0, ""risk_et3_2|Device implant"": 0.0, ""risk_et3_2|Diagnostic/testing"": 1.0, ""risk_et3_2|Other ablation"": 1.0}}"
pairblend_proc__risk_abs_et3_x_family_cap_gamma__family_m0.05,32.76240073322137,32.796417788517424,31.595797029417454,31.77026365632957,0.17446662691211107,0.5072208524128214,-0.7877563024388348,"{""category"": ""family"", ""edges"": [], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.6000000000000001, ""margin"": 0.05, ""min_n"": 120, ""n_weights"": 2, ""second"": ""risk_abs_et3_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""Lead/device extraction-removal"": 1.0, ""__GLOBAL__"": 0.6000000000000001}}"
pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_x_family_m0.00,32.7624876251433,32.796417788517424,31.612206844651116,31.77026365632957,0.15805681167845348,0.5110954561465305,-0.8310778081526001,"{""category"": ""risk_hgb4_x_family"", ""edges"": [3.1306546896811818, 16.015596179846813, 22.34145381276113, 33.03883179938389, 94.51128562149312], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.6000000000000001, ""margin"": 0.0, ""min_n"": 120, ""n_weights"": 22, ""second"": ""risk_abs_et3_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.6000000000000001, ""risk_hgb4_0|Device implant"": 1.0, ""risk_hgb4_0|Device revision-generator-upgrade"": 0.25, ""risk_hgb4_0|Diagnostic/testing"": 0.0, ""risk_hgb4_0|Other"": 0.0, ""risk_hgb4_0|Other ablation"": 0.8, ""risk_hgb4_1|AF/PVI ablation"": 0.4, ""risk_hgb4_1|Device implant"": 1.0, ""risk_hgb4_1|Device revision-generator-upgrade"": 0.0, ""risk_hgb4_1|Diagnostic/testing"": 0.0, ""risk_hgb4_2|AF/PVI ablation"": 1.0, ""risk_hgb4_2|Device implant"": 0.0, ""risk_hgb4_2|Device revision-generator-upgrade"": 1.0, ""risk_hgb4_2|Diagnostic/testing"": 0.0, ""risk_hgb4_2|Other ablation"": 0.0, ""risk_hgb4_2|VT/PVC ablation"": 0.0, ""risk_hgb4_3|AF/PVI ablation"": 0.0, ""risk_hgb4_3|Device implant"": 1.0, ""risk_hgb4_3|Device revision-generator-upgrade"": 0.8, ""risk_hgb4_3|Lead/device extraction-removal"": 1.0, ""risk_hgb4_3|Other ablation"": 1.0, ""risk_hgb4_3|VT/PVC ablation"": 1.0}}"
risk_abs_et3_x_family_cap_gamma,32.762548179770626,32.796417788517424,31.60434016376327,31.77026365632957,0.1659234925663016,0.4917224374779852,-0.8646025321175885,"{""edges"": [6.362101549473436, 22.777756288203182, 37.197947466576196, 116.0942326449693], ""k"": 3, ""min_n"": 120, ""n_params"": 21, ""params"": {""__GLOBAL__"": {""cap"": 12.0, ""gamma"": 1.0}, ""risk_abs_et3_0|AF/PVI ablation"": {""cap"": 15.0, ""gamma"": 0.55}, ""risk_abs_et3_0|Device implant"": {""cap"": 4.0, ""gamma"": 0.9500000000000001}, ""risk_abs_et3_0|Device revision-generator-upgrade"": {""cap"": 12.0, ""gamma"": 0.75}, ""risk_abs_et3_0|Diagnostic/testing"": {""cap"": 4.0, ""gamma"": 0.1}, ""risk_abs_et3_0|LAA closure"": {""cap"": 10.0, ""gamma"": 1.0}, ""risk_abs_et3_0|Other"": {""cap"": 4.0, ""gamma"": 0.5}, ""risk_abs_et3_0|Other ablation"": {""cap"": 8.0, ""gamma"": 1.05}, ""risk_abs_et3_1|AF/PVI ablation"": {""cap"": 15.0, ""gamma"": 2.1}, ""risk_abs_et3_1|Device implant"": {""cap"": 15.0, ""gamma"": 0.7000000000000001}, ""risk_abs_et3_1|Device revision-generator-upgrade"": {""cap"": 4.0, ""gamma"": 1.9000000000000001}, ""risk_abs_et3_1|Diagnostic/testing"": {""cap"": 8.0, ""gamma"": 0.55}, ""risk_abs_et3_1|Other ablation"": {""cap"": 4.0, ""gamma"": 0.9}, ""risk_abs_et3_1|VT/PVC ablation"": {""cap"": 15.0, ""gamma"": 2.5}, ""risk_abs_et3_2|AF/PVI ablation"": {""cap"": 15.0, ""gamma"": 2.25}, ""risk_abs_et3_2|Device implant"": {""cap"": 6.0, ""gamma"": 0.9500000000000001}, ""risk_abs_et3_2|Device revision-generator-upgrade"": {""cap"": 4.0, ""gamma"": 0.0}, ""risk_abs_et3_2|Diagnostic/testing"": {""cap"": 15.0, ""gamma"": 2.5}, ""risk_abs_et3_2|Lead/device extraction-removal"": {""cap"": 4.0, ""gamma"": 2.5}, ""risk_abs_et3_2|Other ablation"": {""cap"": 4.0, ""gamma"": 1.9500000000000002}, ""risk_abs_et3_2|VT/PVC ablation"": {""cap"": 10.0, ""gamma"": 2.5}}, ""prefix"": ""risk_abs_et3"", ""score_full_oof_corr_target"": 0.44985796097195735, ""score_outer_corr_target"": 0.4571604791472556, ""selection"": ""strict nested score bins + outer GroupKFold category tuning""}"
pairblend_proc__risk_abs_et3_x_family_cap_gamma__risk_hgb4_m0.05,32.76275925477661,32.796417788517424,31.591984756081168,31.77026365632957,0.17827890024839768,0.5110954561465305,-0.7862144102680726,"{""category"": ""risk_hgb4"", ""edges"": [3.1306546896811818, 16.015596179846813, 22.34145381276113, 33.03883179938389, 94.51128562149312], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.6000000000000001, ""margin"": 0.05, ""min_n"": 120, ""n_weights"": 1, ""second"": ""risk_abs_et3_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.6000000000000001}}"
pairblend_proc__risk_abs_et3_x_family_cap_gamma__disagree_hgb4_x_family_m0.05,32.76278438011571,32.796417788517424,31.596216292805035,31.77026365632957,0.17404736352453185,0.5117999295526594,-0.7591519240459323,"{""category"": ""disagree_hgb4_x_family"", ""edges"": [0.0, 0.11942683335537652, 0.5014385437634701, 1.3358848104989427, 16.744576552400872], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.6000000000000001, ""margin"": 0.05, ""min_n"": 120, ""n_weights"": 4, ""second"": ""risk_abs_et3_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.6000000000000001, ""disagree_hgb4_3|Device implant"": 1.0, ""disagree_hgb4_3|Device revision-generator-upgrade"": 0.0, ""disagree_hgb4_3|Diagnostic/testing"": 0.0}}"
pairblend_proc__signed_resid_hgb8_x_family_cap_gamma__risk_hgb4_m0.05,32.76302794934193,32.796417788517424,31.55782515183855,31.77026365632957,0.21243850449102006,0.5248326875660444,-0.6184684229453119,"{""category"": ""risk_hgb4"", ""edges"": [3.1306546896811818, 16.015596179846813, 22.34145381276113, 33.03883179938389, 94.51128562149312], ""first"": ""procedure_family_gamma_positive"", ""global_weight_on_second"": 0.5, ""margin"": 0.05, ""min_n"": 120, ""n_weights"": 1, ""second"": ""signed_resid_hgb8_x_family_cap_gamma"", ""selection"": ""strict second-level GroupKFold pair blend"", ""weights"": {""__GLOBAL__"": 0.5}}"
